filename,Atelectasis,Cardiomegaly,Consolidation,Edema,Enlarged Cardiomediastinum,Fracture,Lung Lesion,Lung Opacity,No Finding,Pleural Effusion,Pleural Other,Pneumonia,Pneumothorax
cxr00734.jpg,0.012055817,0.008028204,0.0054266267,0.001570144,0.048068684,0.04445654,0.038386036,0.06357597,0.84361154,0.003012034,0.00606106,0.050088294,0.016875828
cxr00735.jpg,0.083246715,0.040637407,0.014604082,0.0106098885,0.050100423,0.055933747,0.10732429,0.11768353,0.6172989,0.009856518,0.009019545,0.059028853,0.0022398757
cxr00736.jpg,0.15723552,0.12673484,0.09553665,0.063270696,0.10617443,0.1432761,0.20146763,0.39974663,0.30816284,0.029674593,0.109259844,0.35918814,0.019594578
cxr00739.jpg,0.060924206,0.051295567,0.015617369,0.010882795,0.06962955,0.0571803,0.055193633,0.13391519,0.71967864,0.0026908056,0.010383732,0.16331853,0.0041574123
cxr00741.jpg,0.16203293,0.34866318,0.044100754,0.20794195,0.06262565,0.022247178,0.065829806,0.22022887,0.24404183,0.023020836,0.022747928,0.2276857,0.0026235937
cxr00742.jpg,0.30915052,0.13004895,0.32210773,0.15121637,0.07996617,0.04655037,0.20408125,0.46660003,0.14421235,0.07570763,0.05714338,0.7068597,0.02864492
cxr00743.jpg,0.07073822,0.13465412,0.026158042,0.030621415,0.0798242,0.055960726,0.0649824,0.11895904,0.6378541,0.026157964,0.02377625,0.12627959,0.010820944
cxr00748.jpg,0.15532936,0.35183603,0.10687424,0.21016489,0.05266989,0.052316613,0.15445635,0.26326972,0.15293214,0.28939855,0.036010806,0.21088164,0.028251057
cxr00750.jpg,0.14671852,0.2411183,0.1535515,0.13493481,0.08269396,0.075479925,0.13464902,0.33361325,0.19267052,0.12388286,0.07178693,0.3110098,0.06916683
cxr00752.jpg,0.44040304,0.25955626,0.05164397,0.77502316,0.011459567,0.0035091597,0.066795684,0.21969345,0.0050917533,0.9838749,0.0029647972,0.034100976,0.0019688087
cxr00753.jpg,0.17915554,0.15760802,0.059175067,0.9128266,0.010445179,0.00524612,0.0708029,0.29342237,0.009265189,0.9013402,0.0093112,0.07738678,0.001516675
cxr00756.jpg,0.07771814,0.032971222,0.005690063,0.0038309693,0.05312888,0.024845466,0.028903004,0.068011925,0.7654279,0.0016780467,0.0035512014,0.05170096,0.001983151
cxr00758.jpg,0.42700747,0.26795042,0.05174281,0.04990513,0.14337343,0.04280796,0.04821004,0.20576097,0.37204885,0.068921365,0.02016544,0.1997118,0.014388204
cxr00760.jpg,0.0036433912,0.0017434832,0.00095465395,6.055587e-05,0.015725076,0.009584634,0.0076449844,0.015266511,0.8995588,0.00030783843,0.00070899806,0.011335751,0.02540063
cxr00764.jpg,0.101088606,0.09883115,0.061842475,0.04147409,0.07134874,0.119230434,0.12523732,0.30091453,0.38384086,0.023114573,0.06437577,0.32405964,0.01483707
cxr00765.jpg,0.12625615,0.013688126,0.003689081,0.00093280576,0.036990326,0.073696464,0.027159654,0.05479449,0.75011736,0.009459325,0.0047713355,0.017627321,0.016179068
cxr00766.jpg,0.17415969,0.12756227,0.13699798,0.095477335,0.08968209,0.15158834,0.28912166,0.5031795,0.15332355,0.072780594,0.118194714,0.32317317,0.02263728
cxr00767.jpg,0.017059311,0.0061952593,0.0057569346,0.0012191968,0.035668135,0.027757559,0.031506196,0.06350818,0.8823703,0.0016971242,0.0032205612,0.057825115,0.010644996
cxr00771.jpg,0.15703788,0.3580164,0.03679558,0.841406,0.011803918,0.010014403,0.049767192,0.2933854,0.008792447,0.9027315,0.015441057,0.06278017,0.005769774
cxr00773.jpg,0.31884766,0.018767752,0.12788501,0.029162154,0.032318212,0.034882855,0.16203183,0.37974188,0.23678808,0.030288119,0.01296745,0.47440577,0.005087685
cxr00774.jpg,0.105293274,0.17112336,0.01729943,0.04508457,0.09610511,0.07387011,0.08011466,0.111970074,0.58772546,0.03811757,0.034258693,0.066993296,0.01038503
cxr00777.jpg,0.53169113,0.14667748,0.07788273,0.016949598,0.18812147,0.09256066,0.07719367,0.3188782,0.057673547,0.68968236,0.061242472,0.0877552,0.512378
cxr00782.jpg,0.0125495875,0.0072467607,0.002545541,0.0010370846,0.031518914,0.026212143,0.01854229,0.02930067,0.91805595,0.00076463184,0.0018794726,0.032335505,0.0025101104
cxr00784.jpg,0.3374098,0.029956711,0.069870874,0.02473798,0.04277555,0.07880766,0.20949109,0.3345373,0.06899503,0.76282686,0.028337875,0.1195579,0.057009373
cxr00786.jpg,0.70543087,0.3529418,0.10089928,0.06039579,0.16618635,0.055162266,0.06136617,0.28087613,0.015055911,0.9764622,0.02392222,0.06414412,0.16582386
cxr00787.jpg,0.7367949,0.11413815,0.09482574,0.017140072,0.1378275,0.0855019,0.11896704,0.30996418,0.026308632,0.95633703,0.03663129,0.058879312,0.35362756
cxr00788.jpg,0.67147857,0.37478435,0.07017452,0.077361375,0.14843869,0.032108516,0.05863828,0.21240652,0.018246477,0.9760938,0.011615414,0.04104781,0.035018124
cxr00790.jpg,0.07434483,0.014864969,0.005061633,0.0030685954,0.050190683,0.07936047,0.058610458,0.076977976,0.77665335,0.0021959008,0.005949698,0.027409166,0.0042167413
cxr00791.jpg,0.007085477,0.013312006,0.012478702,0.0020069783,0.06259176,0.113170326,0.06613223,0.1212445,0.42225456,0.008201063,0.057325993,0.05025112,0.4616441
cxr00794.jpg,0.09408431,0.46196702,0.065442614,0.29740205,0.07995391,0.02542289,0.04051842,0.19172005,0.25410658,0.06102037,0.02335618,0.2579633,0.037384037
cxr00796.jpg,0.036547463,0.07431443,0.002960787,0.01647852,0.013145064,0.019320404,0.018164326,0.044068944,0.70979196,0.0031867188,0.0026361821,0.02783259,0.0016166961
cxr00797.jpg,0.79930633,0.37613913,0.0250349,0.026103266,0.0806645,0.04512694,0.02285423,0.23879571,0.057001896,0.8513603,0.0072066826,0.036030732,0.02938479
cxr00799.jpg,0.06642724,0.05782481,0.014128423,0.018596692,0.03743935,0.080766186,0.114068545,0.13239619,0.60082,0.036426727,0.019415118,0.046093073,0.0067524016
cxr00800.jpg,0.003811348,0.0017221343,0.0014928835,0.00020441158,0.019570408,0.033654973,0.018785438,0.023332631,0.9094617,0.0018576671,0.0028821086,0.010122205,0.039663013
cxr00802.jpg,0.29577386,0.30214894,0.08700613,0.12832579,0.0699026,0.05855224,0.09711289,0.24226965,0.09157621,0.5750112,0.042526376,0.1499996,0.060357675
cxr00803.jpg,0.57186306,0.106471196,0.044927634,0.037704676,0.016172891,0.0065163164,0.039299462,0.15502352,0.010013316,0.9751834,0.0012426304,0.041638255,0.012022504
cxr00804.jpg,0.07567461,0.0108665675,0.027968772,0.004445331,0.051182497,0.11024363,0.094912834,0.17903669,0.70729035,0.006849066,0.01417142,0.16775426,0.044308417
cxr00806.jpg,0.5325148,0.23564829,0.060542222,0.06576229,0.055534672,0.051677167,0.09143,0.24315324,0.027511535,0.955348,0.016294511,0.05489403,0.019174712
cxr00807.jpg,0.031633627,0.34182283,0.023279933,0.03858828,0.1230864,0.039629273,0.04863466,0.10520187,0.586009,0.00995873,0.02443998,0.14559993,0.0074651153
cxr00810.jpg,0.2799233,0.23054683,0.026648158,0.14628217,0.041616265,0.03646936,0.05996093,0.20552246,0.2817767,0.01529909,0.018379979,0.14756736,0.0015577058
cxr00812.jpg,0.2574474,0.4836769,0.04261971,0.8620842,0.016980262,0.004851101,0.042688377,0.25106934,0.003250019,0.97633857,0.005340598,0.042661816,0.006441569
cxr00813.jpg,0.0628776,0.3342462,0.012349528,0.9728855,0.0019484672,0.0006867992,0.011886778,0.10780038,0.0014595955,0.93266404,0.0013867901,0.016508138,0.0006399128
cxr00815.jpg,0.002171929,0.00077597087,0.0005406649,4.18926e-05,0.0123818135,0.023689168,0.012401317,0.012599848,0.9290645,0.00013128042,0.0007960374,0.0069958773,0.00864073
cxr00816.jpg,0.013827676,0.004184421,0.0011830279,0.00032476234,0.016650949,0.017879132,0.012924245,0.022309586,0.90795934,0.0012588246,0.00070668606,0.012708915,0.0022379954
cxr00819.jpg,0.16989395,0.38572705,0.05411424,0.050842024,0.20570283,0.10654623,0.098873295,0.20723571,0.37631825,0.21464613,0.078441165,0.15057191,0.06874345
cxr00820.jpg,0.06301122,0.03389754,0.07585804,0.026027894,0.09436311,0.18986751,0.25795794,0.40216273,0.28781027,0.018160552,0.11263343,0.27219424,0.0278904
cxr00821.jpg,0.2998891,0.06584561,0.5099985,0.14851016,0.028798092,0.012312946,0.29035097,0.656195,0.005403903,0.42220768,0.027915575,0.6984154,0.02434849
cxr00825.jpg,0.020742873,0.005582921,0.030941281,0.0020303407,0.067534946,0.10919085,0.1198683,0.19754271,0.61857545,0.0028617515,0.02167444,0.15562314,0.061301902
cxr00826.jpg,0.017691836,0.015420027,0.007979025,0.0020078975,0.06301333,0.05784993,0.045228202,0.06567846,0.840195,0.0028635373,0.0095224045,0.06772087,0.006015639
cxr00827.jpg,0.05304189,0.047625206,0.039761636,0.012514154,0.15391056,0.08614147,0.16514274,0.14871486,0.5918619,0.015812878,0.028402109,0.14103524,0.00990524
cxr00831.jpg,0.093617156,0.025559995,0.0039931275,0.0031724323,0.029313378,0.06466375,0.036821663,0.07215946,0.7634701,0.011882378,0.008111228,0.02358329,0.016100215
cxr00833.jpg,0.12415851,0.055959236,0.010136936,0.006564501,0.03851134,0.083046965,0.03516722,0.09792835,0.7234106,0.021414874,0.0075907605,0.07045031,0.034030244
cxr00835.jpg,0.26374137,0.34096068,0.15945275,0.75249594,0.023278834,0.0100085335,0.10297771,0.37097836,0.0053982777,0.95359975,0.015552471,0.15763937,0.017567951
cxr00836.jpg,0.01686632,0.0026604864,0.001564882,0.00040916182,0.020712662,0.052640304,0.032267503,0.028711028,0.8958444,0.0018432848,0.0024532322,0.009905473,0.004802345
cxr00842.jpg,0.49847248,0.35341644,0.02086321,0.06815537,0.05333676,0.032240003,0.02856133,0.14306924,0.102713354,0.6274009,0.011840075,0.041715637,0.017318614
cxr00843.jpg,0.5210347,0.017989011,0.031332005,0.0024284928,0.045280818,0.07804002,0.06430929,0.2564673,0.15064164,0.30923215,0.008778909,0.06879474,0.25846526
cxr00844.jpg,0.17762549,0.021272171,0.03101269,0.0029916365,0.08714512,0.12808861,0.09230553,0.1575238,0.4370538,0.13699566,0.023873089,0.058104333,0.15166582
cxr00846.jpg,0.29436156,0.5888484,0.020786284,0.26692322,0.035898384,0.03441938,0.045265652,0.15173966,0.14125453,0.14364251,0.019526724,0.050477248,0.0041650594
cxr00852.jpg,0.037874445,0.019708907,0.013773526,0.0023533416,0.08859907,0.14178436,0.079919435,0.11134147,0.51932836,0.055053722,0.05000514,0.041305095,0.14329313
cxr00853.jpg,0.008408011,0.0020792445,0.00085658435,0.00015101068,0.013082317,0.010578741,0.0076777735,0.016395379,0.9415055,0.00029164908,0.00040227425,0.01473649,0.0017708854
cxr00854.jpg,0.039618813,0.08660388,0.34100142,0.22333778,0.023003543,0.035736278,0.18434808,0.59599936,0.038336158,0.012890939,0.061665896,0.76608515,0.01198593
cxr00856.jpg,0.24878074,0.4060052,0.03536241,0.14181869,0.0431789,0.0119788,0.039511885,0.14053902,0.2026723,0.1202424,0.0084506795,0.11688828,0.004027521
cxr00858.jpg,0.08381867,0.7975737,0.026858136,0.7053805,0.02296203,0.0056044506,0.01489383,0.093358345,0.09313995,0.04909163,0.007490363,0.10282278,0.0031160747
cxr00859.jpg,0.21626444,0.12141892,0.16158436,0.11661633,0.108778395,0.131622,0.19967449,0.4971331,0.044905744,0.61615694,0.23366328,0.23554783,0.22629844
cxr00860.jpg,0.14267345,0.50187075,0.09591073,0.28860417,0.19419223,0.16166644,0.13049123,0.33151633,0.019294538,0.8436865,0.39935437,0.08733642,0.42955986
cxr00861.jpg,0.14967227,0.013372965,0.014062762,0.0017472161,0.04735878,0.14659414,0.072054185,0.12390697,0.60893077,0.028337652,0.015214176,0.059017096,0.027190818
cxr00865.jpg,0.574178,0.06030795,0.044528153,0.01660185,0.03911832,0.07181787,0.11795884,0.2788659,0.19994941,0.29576877,0.013874866,0.1060259,0.019465014
cxr00867.jpg,0.108766265,0.03803124,0.4941142,0.4183636,0.010817123,0.006208711,0.3287257,0.61970294,0.005247992,0.5164012,0.028258221,0.6596945,0.0060178004
cxr00868.jpg,0.8090285,0.06550713,0.031147966,0.012626786,0.05491145,0.04270539,0.043973204,0.29190022,0.18621306,0.114756204,0.0064081466,0.14501369,0.016963325
cxr00869.jpg,0.55667317,0.38986862,0.037864987,0.0388105,0.13877288,0.02519186,0.018358778,0.19218454,0.028589705,0.86826855,0.01248064,0.043145884,0.18840548
cxr00871.jpg,0.017811611,0.0056004873,0.006232556,0.0013361973,0.02259965,0.023333034,0.02534741,0.06752765,0.8670089,0.0028286667,0.0031781404,0.068662345,0.018375417
cxr00872.jpg,0.6797059,0.16399424,0.09281819,0.027146429,0.14988968,0.06150058,0.060732093,0.37323377,0.04776881,0.57009447,0.029757436,0.1131829,0.30580506
cxr00874.jpg,0.0897953,0.07159197,0.006731952,0.057048913,0.021247618,0.022457879,0.023028627,0.08681888,0.6551064,0.003283309,0.0035581598,0.079442695,0.00097636384
cxr00875.jpg,0.09260972,0.1641715,0.32194686,0.18974926,0.030317504,0.03137564,0.22039978,0.5104595,0.021100638,0.35567757,0.07685731,0.56568927,0.10521718
cxr00876.jpg,0.04773986,0.012749054,0.4297802,0.012067853,0.03009709,0.03151844,0.434516,0.51868874,0.03626381,0.028848527,0.042304795,0.77037835,0.00982433
cxr00882.jpg,0.075416155,0.15985224,0.0208394,0.012093211,0.07984439,0.04456785,0.04058122,0.1065936,0.63676614,0.011680661,0.022345018,0.09293515,0.026054302
cxr00884.jpg,0.3266645,0.056715112,0.550899,0.14742012,0.07199114,0.05716391,0.40476695,0.56648797,0.024715032,0.7671304,0.08824546,0.63925266,0.12907843
cxr00886.jpg,0.32681686,0.4854795,0.032564417,0.46129698,0.037103854,0.022640808,0.044597067,0.23902088,0.14752106,0.06341228,0.0193908,0.13324553,0.003356207
cxr00889.jpg,0.03405814,0.08355221,0.07066255,0.030470261,0.11398068,0.09083708,0.14211087,0.26035336,0.4939709,0.013404232,0.0695222,0.2827323,0.04100891
cxr00891.jpg,0.14629494,0.28170007,0.018568154,0.037137926,0.07727557,0.08193027,0.110547364,0.14847542,0.46709648,0.014039211,0.04117651,0.07157445,0.0023043763
cxr00893.jpg,0.1153468,0.36442864,0.12455738,0.8115611,0.03191317,0.015244025,0.09734763,0.30583528,0.016425466,0.7710991,0.03595718,0.18932244,0.00873452
cxr00895.jpg,0.07441784,0.019151377,0.066379264,0.024769917,0.043502882,0.08878021,0.1941541,0.4060246,0.2707103,0.008727458,0.04238389,0.41827142,0.01052544
cxr00896.jpg,0.6850005,0.12714809,0.12535077,0.027242716,0.110888764,0.051357694,0.08020437,0.36238837,0.042649616,0.8424839,0.018020365,0.14026038,0.27096578
cxr00897.jpg,0.090049535,0.024252199,0.07323694,0.008577233,0.06801824,0.14700913,0.21260588,0.34155762,0.22711058,0.049215306,0.07244526,0.15557174,0.1550478
cxr00898.jpg,0.6844349,0.36757842,0.040460672,0.041545983,0.07021406,0.050710324,0.041539215,0.1955417,0.041035105,0.93751234,0.01595585,0.039776642,0.08910693
cxr00902.jpg,0.08721628,0.07825809,0.030162526,0.040462818,0.05208368,0.11063881,0.22195207,0.22353952,0.4545594,0.020141954,0.05872455,0.11646987,0.003926513
cxr00903.jpg,0.59362036,0.4346719,0.10132387,0.13424632,0.14176449,0.06428687,0.09684907,0.38241,0.02876182,0.86890996,0.05919722,0.10117948,0.15224004
cxr00904.jpg,0.080678865,0.017905854,0.0050821174,0.0009667879,0.057202883,0.052677076,0.026095426,0.055728126,0.70933914,0.014638047,0.006765744,0.025893591,0.037282284
cxr00905.jpg,0.089180425,0.010710569,0.10039834,0.01007471,0.06792252,0.11291223,0.33444637,0.39615324,0.34501076,0.016698038,0.046646267,0.37164706,0.01416428
cxr00907.jpg,0.39033136,0.07609269,0.14826432,0.017410366,0.15005438,0.034955245,0.13501409,0.27898538,0.026080519,0.83027065,0.034385335,0.08160023,0.43480253
cxr00910.jpg,0.6511626,0.11985413,0.1030075,0.034511637,0.13825116,0.01647658,0.13168512,0.24390636,0.015106559,0.9450807,0.0106611485,0.053589944,0.03532173
cxr00912.jpg,0.822637,0.50987744,0.09828024,0.14401056,0.094448395,0.020155458,0.033912286,0.3825183,0.011456979,0.9643965,0.016238399,0.091569245,0.19426073
cxr00916.jpg,0.6688007,0.2817338,0.09048112,0.034881167,0.1404485,0.033135135,0.04764854,0.32981136,0.010198831,0.9256903,0.037729554,0.06836093,0.51616454
cxr00918.jpg,0.56829554,0.46483338,0.0848076,0.10085121,0.12800558,0.035144266,0.04887085,0.24058,0.024087626,0.9334543,0.03579751,0.07014808,0.14725827
cxr00919.jpg,0.049343802,0.4730699,0.023267698,0.29955825,0.03500374,0.029108472,0.0610409,0.118749484,0.2701663,0.070415355,0.02016105,0.089813,0.0036045788
cxr00920.jpg,0.35816312,0.047895335,0.095111236,0.016195562,0.11409091,0.25816643,0.2886162,0.38244247,0.24085695,0.13434657,0.09978082,0.19123538,0.08499225
cxr00923.jpg,0.4186742,0.06330085,0.23423119,0.064352974,0.07320169,0.044028986,0.20499931,0.4576169,0.0308125,0.7983509,0.051973708,0.30290425,0.31261224
cxr00924.jpg,0.093953684,0.074574135,0.026987236,0.013075171,0.042973805,0.023215149,0.03155797,0.1289244,0.6614845,0.0119816335,0.00590577,0.20055616,0.02110957
cxr00927.jpg,0.10058062,0.02008576,0.06759893,0.009787462,0.0544661,0.11179036,0.12787044,0.26719975,0.49666628,0.031416584,0.023457156,0.2860187,0.06261065
cxr00929.jpg,0.22692665,0.28310764,0.027937043,0.084739216,0.047083255,0.07849882,0.091731496,0.22787485,0.30547303,0.04874308,0.033103533,0.13661085,0.0033088163
cxr00935.jpg,0.21394877,0.11851284,0.5543843,0.49033535,0.07609627,0.032866303,0.46186447,0.6056902,0.016733317,0.79295975,0.1527881,0.51401144,0.04693084
cxr00940.jpg,0.03860702,0.008232239,0.040799595,0.003185253,0.05304642,0.12970479,0.15063043,0.23469341,0.5623501,0.017778441,0.034633853,0.23922221,0.11141402
cxr00941.jpg,0.033951815,0.018571766,0.06906387,0.005786928,0.16702434,0.18112221,0.23514771,0.29966798,0.42489287,0.010789258,0.12044039,0.18916062,0.11228876
cxr00942.jpg,0.16605671,0.43275073,0.09482687,0.05353384,0.20185737,0.05415216,0.0709442,0.18167903,0.19190042,0.088464014,0.07548527,0.128198,0.18713146
cxr00946.jpg,0.617735,0.67799205,0.027729584,0.50367844,0.020086363,0.0057212966,0.022447748,0.1394301,0.0061044674,0.98255634,0.0017788556,0.033620913,0.0030306878
cxr00948.jpg,0.0039859014,0.004746828,0.0008483935,0.0002686503,0.014222112,0.01568173,0.009826464,0.016865656,0.9248951,0.00026125408,0.0006753127,0.012820617,0.0028438088
cxr00949.jpg,0.10005131,0.065855026,0.084251255,0.26553276,0.012124927,0.01770295,0.10412653,0.31740367,0.16557321,0.028091779,0.008931676,0.44147623,0.0011901906
cxr00950.jpg,0.13919277,0.34415764,0.017027862,0.13903567,0.050944168,0.044623833,0.04501425,0.13212685,0.36878216,0.09363971,0.026493462,0.084866956,0.0051858616
cxr00953.jpg,0.17825268,0.5029833,0.037083145,0.52998435,0.04157746,0.036150616,0.059651338,0.24343804,0.07964716,0.17186192,0.045205615,0.1059421,0.0026646967
cxr00955.jpg,0.08643499,0.29413477,0.07145366,0.07658927,0.1226423,0.092705786,0.1296069,0.23650251,0.40751407,0.027227009,0.06359308,0.20400025,0.024385557
cxr00957.jpg,0.17607638,0.4524577,0.08295456,0.59902,0.018890655,0.009790008,0.065918915,0.22565907,0.01445558,0.92839926,0.018743994,0.099797234,0.023268152
cxr00961.jpg,0.050247982,0.44473648,0.21923847,0.69647926,0.015027327,0.0062734126,0.07133866,0.48171544,0.004186172,0.21902807,0.04120557,0.34546342,0.01751864
cxr00962.jpg,0.07580479,0.596133,0.090673245,0.9791235,0.0061064954,0.0014881344,0.03207785,0.24724495,0.0012597591,0.9147098,0.0090184165,0.12834531,0.003939316
cxr00963.jpg,0.08471383,0.082248606,0.014061519,0.012670627,0.052013885,0.13428141,0.104444765,0.11435544,0.5835271,0.013887887,0.025312372,0.06425898,0.0074888035
cxr00967.jpg,0.15801284,0.14492978,0.015527562,0.045504432,0.04350585,0.026819479,0.042410422,0.12037887,0.61219877,0.009805085,0.0069596814,0.093699604,0.0033039183
cxr00968.jpg,0.6504316,0.66833234,0.037526485,0.10544671,0.09300544,0.05399818,0.032848034,0.24613264,0.039783243,0.69122756,0.023207964,0.08302182,0.039262287
cxr00969.jpg,0.026372243,0.015176993,0.021778055,0.0037438835,0.1013988,0.1515197,0.08187011,0.15303536,0.5900491,0.003856085,0.031472728,0.099411026,0.06845144
cxr00972.jpg,0.042670663,0.43250713,0.05582053,0.19509801,0.15332001,0.15808955,0.19647738,0.25401893,0.23783414,0.03602776,0.29155883,0.12425819,0.02730896
cxr00975.jpg,0.0055415593,0.0024380623,0.0018002231,0.00028555305,0.01589778,0.020530391,0.014543156,0.027962271,0.91900593,0.0002220519,0.00080377946,0.02491721,0.0045892717
cxr00977.jpg,0.04460175,0.012739676,0.13299957,0.01487312,0.044363767,0.13946816,0.36189884,0.52591926,0.17660047,0.023593497,0.09198116,0.43956253,0.055513024
cxr00978.jpg,0.12543148,0.013012539,0.14482252,0.022159759,0.07619977,0.18704908,0.3600716,0.44966033,0.2928788,0.040201996,0.09245335,0.37114275,0.036052924
cxr00980.jpg,0.060564235,0.018884432,0.012617914,0.006679278,0.05013209,0.16452298,0.1279648,0.13945542,0.6425678,0.0054894513,0.029698446,0.06865225,0.006286961
cxr00981.jpg,0.012716331,0.0022012377,0.0010456265,8.233031e-05,0.014262473,0.023386981,0.009035867,0.017547965,0.84681183,0.004654315,0.0010973962,0.005358498,0.05342602
cxr00983.jpg,0.018885572,0.06601449,0.0070182565,0.009379448,0.04344746,0.029442556,0.027466895,0.07175573,0.8039948,0.002606462,0.008763119,0.081971586,0.006258643
cxr00986.jpg,0.12687005,0.3935729,0.077872135,0.08993774,0.0918202,0.08165546,0.0932071,0.27003372,0.16827543,0.21246462,0.064416915,0.22158653,0.11184782
cxr00987.jpg,0.013794922,0.018023938,0.01821666,0.0037809287,0.08315462,0.14563473,0.122931376,0.13766183,0.6699876,0.0039079813,0.036178865,0.091091536,0.03020347
cxr00989.jpg,0.0016072324,0.007354131,0.0006838614,0.00015518496,0.013535262,0.006442423,0.0028498934,0.008546872,0.91933435,0.00035479912,0.00053136225,0.010880922,0.025672734
cxr00993.jpg,0.21749644,0.05818152,0.063225254,0.011205487,0.14127995,0.1356856,0.17451614,0.18715958,0.05416745,0.87275165,0.12967846,0.037534654,0.63018405
cxr00994.jpg,0.34759513,0.47688818,0.23136525,0.54023606,0.1094598,0.075276464,0.17296994,0.38953608,0.02901361,0.89961743,0.1761312,0.16454314,0.15742506
cxr00995.jpg,0.08492659,0.071472324,0.030221349,0.01857473,0.15289919,0.26825127,0.1721087,0.18893918,0.6181232,0.058722172,0.13259791,0.094191656,0.05529904
cxr00998.jpg,0.033121932,0.12873177,0.0737006,0.08808538,0.087986134,0.16650274,0.2479209,0.36037475,0.2670231,0.010620726,0.13849601,0.27759206,0.007146561
cxr00999.jpg,0.005874418,0.0054781754,0.0003632741,0.00029287653,0.009250437,0.0065308907,0.0044447635,0.010338423,0.9344684,0.00019772857,0.00023348177,0.006211666,0.00044736743
cxr01000.jpg,0.10041427,0.108922854,0.0070007523,0.0128786145,0.0340779,0.021538435,0.016976204,0.059783183,0.7833159,0.008361569,0.003495319,0.048807856,0.005684694
cxr01001.jpg,0.27185217,0.09972437,0.019692315,0.01563669,0.046836227,0.041399032,0.04616842,0.17438431,0.5041063,0.04037835,0.008227451,0.1149537,0.007203242
cxr01003.jpg,0.018925162,0.004178066,0.0034702304,0.0009901422,0.026833024,0.07739657,0.044542942,0.059791025,0.86164236,0.0010430133,0.0043674717,0.024643902,0.0074622286
cxr01009.jpg,0.02461863,0.80402696,0.0038717277,0.7281665,0.004431232,0.0013825254,0.0054302565,0.041477986,0.042695645,0.062474158,0.001862798,0.023304228,0.0003390211
cxr01012.jpg,0.1028002,0.34755874,0.1257917,0.22499822,0.05154793,0.034102045,0.10355631,0.5470881,0.020320157,0.032179322,0.12784247,0.44101962,0.0138645675
cxr01013.jpg,0.3039768,0.06775389,0.045511585,0.02119568,0.10060401,0.2301272,0.14244807,0.2820225,0.47295612,0.040435705,0.06516621,0.13786833,0.0283364
cxr01014.jpg,0.38176075,0.31085914,0.12189236,0.079160154,0.11270355,0.05318799,0.09708486,0.4007885,0.0075915614,0.8365803,0.103359714,0.09903202,0.6867363
cxr01015.jpg,0.46281198,0.4497478,0.1489274,0.14199752,0.19304137,0.06349077,0.08374092,0.40089402,0.011577526,0.87362015,0.12790447,0.08633502,0.715824
cxr01016.jpg,0.36822793,0.52521276,0.035894323,0.15516905,0.056268368,0.04990664,0.05962861,0.19739963,0.24234003,0.077270225,0.0250864,0.10581203,0.0071378634
cxr01017.jpg,0.20958793,0.014925632,0.018326044,0.0052918075,0.031908974,0.050381992,0.04923068,0.12969007,0.6175296,0.03818272,0.004649036,0.10245806,0.008758672
cxr01019.jpg,0.02650108,0.032720044,0.14221177,0.027047295,0.06367218,0.10513897,0.29663408,0.46773937,0.062008116,0.1891323,0.2224336,0.28389165,0.29826283
cxr01025.jpg,0.2369224,0.23326895,0.0073966887,0.016051408,0.0376252,0.009987181,0.0098344935,0.067430265,0.5300064,0.006607473,0.0021692459,0.050435003,0.003566082
cxr01026.jpg,0.3691528,0.20415877,0.12286881,0.22774896,0.059732087,0.064710766,0.1280525,0.50249344,0.057897616,0.14762849,0.068805054,0.35943094,0.016787844
cxr01028.jpg,0.097738475,0.055581953,0.009218355,0.0056381486,0.038803227,0.066184394,0.04733625,0.08614737,0.7154562,0.0045818146,0.007048921,0.06825152,0.0061499863
cxr01029.jpg,0.68671924,0.11122102,0.059865583,0.017331919,0.07035788,0.0935079,0.069665745,0.30932084,0.093421884,0.7361078,0.024064917,0.097274594,0.34017912
cxr01030.jpg,0.013060411,0.04701465,0.001253809,0.002470313,0.024575539,0.007374274,0.009348057,0.015227399,0.90213543,0.00084158266,0.00093729625,0.012082449,0.00078076357
cxr01031.jpg,0.69749117,0.2543635,0.11148664,0.69851446,0.044516597,0.026014194,0.07946053,0.40525937,0.011417709,0.9819917,0.013898078,0.09069804,0.024973493
cxr01033.jpg,0.3039983,0.09437322,0.14176425,0.18351324,0.02662257,0.023055531,0.13367201,0.48164406,0.009710338,0.90685225,0.024982579,0.21548474,0.09645417
cxr01034.jpg,0.092877574,0.020034982,0.0044286703,0.001143918,0.038569808,0.035089288,0.024925185,0.06550517,0.7750371,0.003349185,0.0026264875,0.036535244,0.00545226
cxr01036.jpg,0.12681049,0.09826761,0.3652602,0.21334033,0.045857575,0.03915454,0.30037376,0.46951118,0.012007882,0.8707187,0.095764294,0.3589394,0.16044952
cxr01037.jpg,0.5022491,0.04561432,0.029604677,0.014687483,0.044803128,0.09160088,0.08026097,0.2492533,0.3400232,0.11689659,0.009812805,0.1407629,0.013928767
cxr01039.jpg,0.2575153,0.10522344,0.039601628,0.05827237,0.040797513,0.10778111,0.09159206,0.22760278,0.53437406,0.040223256,0.025573371,0.13618718,0.021721415
cxr01041.jpg,0.077159636,0.03500656,0.017784113,0.0031913982,0.12131779,0.09470767,0.054053146,0.09801523,0.66093117,0.02324037,0.028773377,0.057442773,0.18146586
